id,county,state,total_income,estimate_households,mean_income,median_income,disparity_value
0500000US32003,Clark County, Nevada,"35,000-49,999",13.2,62107,85925,23818
0500000US32003,Clark County, Nevada,"50,000-74,999",19,62107,85925,23818
0500000US32003,Clark County, Nevada,"75,000-99,999",13.6,62107,85925,23818
0500000US32003,Clark County, Nevada,"100,000-149,999",15.3,62107,85925,23818
0500000US32003,Clark County, Nevada,"150,000-199,999",6,62107,85925,23818
0500000US32003,Clark County, Nevada,"200,000+",6.5,62107,85925,23818
0500000US32031,Washoe County, Nevada,"0-10,000",4.2,71881,97948,26067
0500000US32031,Washoe County, Nevada,"10,000-14,999",3.7,71881,97948,26067
0500000US32031,Washoe County, Nevada,"15,000-24,999",8.2,71881,97948,26067
0500000US32031,Washoe County, Nevada,"25,000-34,999",6.8,71881,97948,26067
0500000US32031,Washoe County, Nevada,"35,000-49,999",11,71881,97948,26067
0500000US32031,Washoe County, Nevada,"50,000-74,999",17.7,71881,97948,26067
0500000US32031,Washoe County, Nevada,"75,000-99,999",14.8,71881,97948,26067
0500000US32031,Washoe County, Nevada,"100,000-149,999",18.8,71881,97948,26067
0500000US32031,Washoe County, Nevada,"150,000-199,999",7,71881,97948,26067
0500000US32031,Washoe County, Nevada,"200,000+",7.8,71881,97948,26067
0500000US33005,Cheshire County, New Hampshire,"0-10,000",4.9,66088,80523,14435
0500000US33005,Cheshire County, New Hampshire,"10,000-14,999",2.7,66088,80523,14435
0500000US33005,Cheshire County, New Hampshire,"15,000-24,999",7.1,66088,80523,14435
0500000US33005,Cheshire County, New Hampshire,"25,000-34,999",7.8,66088,80523,14435
0500000US33005,Cheshire County, New Hampshire,"35,000-49,999",15.6,66088,80523,14435
0500000US33005,Cheshire County, New Hampshire,"50,000-74,999",18.2,66088,80523,14435
0500000US33005,Cheshire County, New Hampshire,"75,000-99,999",16,66088,80523,14435
0500000US33005,Cheshire County, New Hampshire,"100,000-149,999",18.7,66088,80523,14435
0500000US33005,Cheshire County, New Hampshire,"150,000-199,999",3.6,66088,80523,14435
0500000US33005,Cheshire County, New Hampshire,"200,000+",5.4,66088,80523,14435
0500000US33009,Grafton County, New Hampshire,"0-10,000",6,60588,89633,29045
0500000US33009,Grafton County, New Hampshire,"10,000-14,999",5.8,60588,89633,29045
0500000US33009,Grafton County, New Hampshire,"15,000-24,999",7.7,60588,89633,29045
0500000US33009,Grafton County, New Hampshire,"25,000-34,999",9.1,60588,89633,29045
0500000US33009,Grafton County, New Hampshire,"35,000-49,999",13.9,60588,89633,29045
0500000US33009,Grafton County, New Hampshire,"50,000-74,999",17.4,60588,89633,29045
0500000US33009,Grafton County, New Hampshire,"75,000-99,999",11.3,60588,89633,29045
0500000US33009,Grafton County, New Hampshire,"100,000-149,999",15,60588,89633,29045
0500000US33009,Grafton County, New Hampshire,"150,000-199,999",4,60588,89633,29045
0500000US33009,Grafton County, New Hampshire,"200,000+",9.9,60588,89633,29045
0500000US33011,Hillsborough County, New Hampshire,"0-10,000",3.4,83626,104958,21332
0500000US33011,Hillsborough County, New Hampshire,"10,000-14,999",3.1,83626,104958,21332
0500000US33011,Hillsborough County, New Hampshire,"15,000-24,999",5.1,83626,104958,21332
0500000US33011,Hillsborough County, New Hampshire,"25,000-34,999",6.7,83626,104958,21332
0500000US33011,Hillsborough County, New Hampshire,"35,000-49,999",10,83626,104958,21332
0500000US33011,Hillsborough County, New Hampshire,"50,000-74,999",16.4,83626,104958,21332
0500000US33011,Hillsborough County, New Hampshire,"75,000-99,999",12.6,83626,104958,21332
0500000US33011,Hillsborough County, New Hampshire,"100,000-149,999",21,83626,104958,21332
0500000US33011,Hillsborough County, New Hampshire,"150,000-199,999",10.8,83626,104958,21332
0500000US33011,Hillsborough County, New Hampshire,"200,000+",10.9,83626,104958,21332
0500000US33013,Merrimack County, New Hampshire,"0-10,000",3,76218,93295,17077
0500000US33013,Merrimack County, New Hampshire,"10,000-14,999",4.6,76218,93295,17077
0500000US33013,Merrimack County, New Hampshire,"15,000-24,999",6.5,76218,93295,17077
0500000US33013,Merrimack County, New Hampshire,"25,000-34,999",7.6,76218,93295,17077
0500000US33013,Merrimack County, New Hampshire,"35,000-49,999",11.4,76218,93295,17077
0500000US33013,Merrimack County, New Hampshire,"50,000-74,999",16.1,76218,93295,17077
0500000US33013,Merrimack County, New Hampshire,"75,000-99,999",16.1,76218,93295,17077
0500000US33013,Merrimack County, New Hampshire,"100,000-149,999",18,76218,93295,17077
0500000US33013,Merrimack County, New Hampshire,"150,000-199,999",9.2,76218,93295,17077
0500000US33013,Merrimack County, New Hampshire,"200,000+",7.4,76218,93295,17077
0500000US33015,Rockingham County, New Hampshire,"0-10,000",3.2,91249,122403,31154
0500000US33015,Rockingham County, New Hampshire,"10,000-14,999",1.4,91249,122403,31154
0500000US33015,Rockingham County, New Hampshire,"15,000-24,999",5.6,91249,122403,31154
0500000US33015,Rockingham County, New Hampshire,"25,000-34,999",4.5,91249,122403,31154
0500000US33015,Rockingham County, New Hampshire,"35,000-49,999",9.8,91249,122403,31154
0500000US33015,Rockingham County, New Hampshire,"50,000-74,999",16.1,91249,122403,31154
0500000US33015,Rockingham County, New Hampshire,"75,000-99,999",13.5,91249,122403,31154
0500000US33015,Rockingham County, New Hampshire,"100,000-149,999",19.5,91249,122403,31154
0500000US33015,Rockingham County, New Hampshire,"150,000-199,999",12,91249,122403,31154
0500000US33015,Rockingham County, New Hampshire,"200,000+",14.5,91249,122403,31154
0500000US33017,Strafford County, New Hampshire,"0-10,000",4.1,71765,91811,20046
0500000US33017,Strafford County, New Hampshire,"10,000-14,999",2.9,71765,91811,20046
0500000US33017,Strafford County, New Hampshire,"15,000-24,999",6.3,71765,91811,20046
0500000US33017,Strafford County, New Hampshire,"25,000-34,999",7.8,71765,91811,20046
0500000US33017,Strafford County, New Hampshire,"35,000-49,999",9.6,71765,91811,20046
0500000US33017,Strafford County, New Hampshire,"50,000-74,999",20.8,71765,91811,20046
0500000US33017,Strafford County, New Hampshire,"75,000-99,999",12.9,71765,91811,20046
0500000US33017,Strafford County, New Hampshire,"100,000-149,999",19.4,71765,91811,20046
0500000US33017,Strafford County, New Hampshire,"150,000-199,999",9.4,71765,91811,20046
0500000US33017,Strafford County, New Hampshire,"200,000+",6.8,71765,91811,20046
0500000US34001,Atlantic County, New Jersey,"0-10,000",6.5,63389,93192,29803
0500000US34001,Atlantic County, New Jersey,"10,000-14,999",3.7,63389,93192,29803
0500000US34001,Atlantic County, New Jersey,"15,000-24,999",8.9,63389,93192,29803
0500000US34001,Atlantic County, New Jersey,"25,000-34,999",8.2,63389,93192,29803
0500000US34001,Atlantic County, New Jersey,"35,000-49,999",13,63389,93192,29803
0500000US34001,Atlantic County, New Jersey,"50,000-74,999",16.8,63389,93192,29803
0500000US34001,Atlantic County, New Jersey,"75,000-99,999",12,63389,93192,29803
0500000US34001,Atlantic County, New Jersey,"100,000-149,999",16.2,63389,93192,29803
0500000US34001,Atlantic County, New Jersey,"150,000-199,999",7.5,63389,93192,29803
0500000US34001,Atlantic County, New Jersey,"200,000+",7.2,63389,93192,29803
0500000US34003,Bergen County, New Jersey,"0-10,000",3.4,108827,147611,38784
0500000US34003,Bergen County, New Jersey,"10,000-14,999",1.9,108827,147611,38784
0500000US34003,Bergen County, New Jersey,"15,000-24,999",4.5,108827,147611,38784
0500000US34003,Bergen County, New Jersey,"25,000-34,999",4.6,108827,147611,38784
0500000US34003,Bergen County, New Jersey,"35,000-49,999",8.1,108827,147611,38784
0500000US34003,Bergen County, New Jersey,"50,000-74,999",12,108827,147611,38784
0500000US34003,Bergen County, New Jersey,"75,000-99,999",11.4,108827,147611,38784
0500000US34003,Bergen County, New Jersey,"100,000-149,999",19.5,108827,147611,38784
0500000US34003,Bergen County, New Jersey,"150,000-199,999",12.7,108827,147611,38784
0500000US34003,Bergen County, New Jersey,"200,000+",21.8,108827,147611,38784
0500000US34005,Burlington County, New Jersey,"0-10,000",2.5,88797,114940,26143
0500000US34005,Burlington County, New Jersey,"10,000-14,999",1.5,88797,114940,26143
0500000US34005,Burlington County, New Jersey,"15,000-24,999",5.6,88797,114940,26143
0500000US34005,Burlington County, New Jersey,"25,000-34,999",5.6,88797,114940,26143
0500000US34005,Burlington County, New Jersey,"35,000-49,999",9.3,88797,114940,26143
0500000US34005,Burlington County, New Jersey,"50,000-74,999",17,88797,114940,26143
0500000US34005,Burlington County, New Jersey,"75,000-99,999",14.8,88797,114940,26143
0500000US34005,Burlington County, New Jersey,"100,000-149,999",19.7,88797,114940,26143
0500000US34005,Burlington County, New Jersey,"150,000-199,999",11.3,88797,114940,26143
0500000US34005,Burlington County, New Jersey,"200,000+",12.9,88797,114940,26143
0500000US34007,Camden County, New Jersey,"0-10,000",6.2,73672,100804,27132
0500000US34007,Camden County, New Jersey,"10,000-14,999",3.4,73672,100804,27132
0500000US34007,Camden County, New Jersey,"15,000-24,999",7.5,73672,100804,27132
0500000US34007,Camden County, New Jersey,"25,000-34,999",7.6,73672,100804,27132
0500000US34007,Camden County, New Jersey,"35,000-49,999",9.8,73672,100804,27132
0500000US34007,Camden County, New Jersey,"50,000-74,999",16.5,73672,100804,27132
0500000US34007,Camden County, New Jersey,"75,000-99,999",11.8,73672,100804,27132
0500000US34007,Camden County, New Jersey,"100,000-149,999",18.6,73672,100804,27132
0500000US34007,Camden County, New Jersey,"150,000-199,999",8.4,73672,100804,27132
0500000US34007,Camden County, New Jersey,"200,000+",10.1,73672,100804,27132
0500000US34009,Cape May County, New Jersey,"0-10,000",4.2,69980,98993,29013
0500000US34009,Cape May County, New Jersey,"10,000-14,999",3.3,69980,98993,29013
0500000US34009,Cape May County, New Jersey,"15,000-24,999",6.8,69980,98993,29013
0500000US34009,Cape May County, New Jersey,"25,000-34,999",8.6,69980,98993,29013
0500000US34009,Cape May County, New Jersey,"35,000-49,999",13.2,69980,98993,29013
0500000US34009,Cape May County, New Jersey,"50,000-74,999",16.2,69980,98993,29013
0500000US34009,Cape May County, New Jersey,"75,000-99,999",12.1,69980,98993,29013
0500000US34009,Cape May County, New Jersey,"100,000-149,999",16.6,69980,98993,29013
0500000US34009,Cape May County, New Jersey,"150,000-199,999",8.5,69980,98993,29013
0500000US34009,Cape May County, New Jersey,"200,000+",10.5,69980,98993,29013
0500000US34011,Cumberland County, New Jersey,"0-10,000",7.5,54587,82821,28234
0500000US34011,Cumberland County, New Jersey,"10,000-14,999",4.9,54587,82821,28234
0500000US34011,Cumberland County, New Jersey,"15,000-24,999",9.4,54587,82821,28234
0500000US34011,Cumberland County, New Jersey,"25,000-34,999",9.2,54587,82821,28234
0500000US34011,Cumberland County, New Jersey,"35,000-49,999",10.6,54587,82821,28234
0500000US34011,Cumberland County, New Jersey,"50,000-74,999",21.9,54587,82821,28234
0500000US34011,Cumberland County, New Jersey,"75,000-99,999",10.8,54587,82821,28234
0500000US34011,Cumberland County, New Jersey,"100,000-149,999",16.8,54587,82821,28234
0500000US34011,Cumberland County, New Jersey,"150,000-199,999",4.5,54587,82821,28234
0500000US34011,Cumberland County, New Jersey,"200,000+",4.3,54587,82821,28234
0500000US34013,Essex County, New Jersey,"0-10,000",8.4,64626,106759,42133
0500000US34013,Essex County, New Jersey,"10,000-14,999",4.3,64626,106759,42133
0500000US34013,Essex County, New Jersey,"15,000-24,999",7.8,64626,106759,42133
0500000US34013,Essex County, New Jersey,"25,000-34,999",8.3,64626,106759,42133
0500000US34013,Essex County, New Jersey,"35,000-49,999",10.3,64626,106759,42133
0500000US34013,Essex County, New Jersey,"50,000-74,999",16.4,64626,106759,42133
0500000US34013,Essex County, New Jersey,"75,000-99,999",10.6,64626,106759,42133
0500000US34013,Essex County, New Jersey,"100,000-149,999",13.5,64626,106759,42133
0500000US34013,Essex County, New Jersey,"150,000-199,999",7.3,64626,106759,42133
0500000US34013,Essex County, New Jersey,"200,000+",13,64626,106759,42133
0500000US34015,Gloucester County, New Jersey,"0-10,000",3.8,89447,107975,18528
0500000US34015,Gloucester County, New Jersey,"10,000-14,999",2.6,89447,107975,18528
0500000US34015,Gloucester County, New Jersey,"15,000-24,999",6.5,89447,107975,18528
0500000US34015,Gloucester County, New Jersey,"25,000-34,999",7.1,89447,107975,18528
0500000US34015,Gloucester County, New Jersey,"35,000-49,999",8,89447,107975,18528
0500000US34015,Gloucester County, New Jersey,"50,000-74,999",14.7,89447,107975,18528
0500000US34015,Gloucester County, New Jersey,"75,000-99,999",14,89447,107975,18528
0500000US34015,Gloucester County, New Jersey,"100,000-149,999",19.8,89447,107975,18528
0500000US34015,Gloucester County, New Jersey,"150,000-199,999",11.7,89447,107975,18528
0500000US34015,Gloucester County, New Jersey,"200,000+",11.8,89447,107975,18528
0500000US34017,Hudson County, New Jersey,"0-10,000",6.2,78808,110580,31772
0500000US34017,Hudson County, New Jersey,"10,000-14,999",4.7,78808,110580,31772
0500000US34017,Hudson County, New Jersey,"15,000-24,999",7.3,78808,110580,31772
0500000US34017,Hudson County, New Jersey,"25,000-34,999",6.2,78808,110580,31772
0500000US34017,Hudson County, New Jersey,"35,000-49,999",9.4,78808,110580,31772
0500000US34017,Hudson County, New Jersey,"50,000-74,999",14.5,78808,110580,31772
0500000US34017,Hudson County, New Jersey,"75,000-99,999",12.1,78808,110580,31772
0500000US34017,Hudson County, New Jersey,"100,000-149,999",16.7,78808,110580,31772
0500000US34017,Hudson County, New Jersey,"150,000-199,999",8.8,78808,110580,31772
0500000US34017,Hudson County, New Jersey,"200,000+",14.1,78808,110580,31772
0500000US34019,Hunterdon County, New Jersey,"0-10,000",1.8,116155,154256,38101
0500000US34019,Hunterdon County, New Jersey,"10,000-14,999",1.4,116155,154256,38101
0500000US34019,Hunterdon County, New Jersey,"15,000-24,999",3.5,116155,154256,38101
0500000US34019,Hunterdon County, New Jersey,"25,000-34,999",6.2,116155,154256,38101
0500000US34019,Hunterdon County, New Jersey,"35,000-49,999",5.7,116155,154256,38101
0500000US34019,Hunterdon County, New Jersey,"50,000-74,999",13.3,116155,154256,38101
0500000US34019,Hunterdon County, New Jersey,"75,000-99,999",10.8,116155,154256,38101
0500000US34019,Hunterdon County, New Jersey,"100,000-149,999",19.7,116155,154256,38101
0500000US34019,Hunterdon County, New Jersey,"150,000-199,999",13.3,116155,154256,38101
0500000US34019,Hunterdon County, New Jersey,"200,000+",24.2,116155,154256,38101
0500000US34021,Mercer County, New Jersey,"0-10,000",8.2,79492,115317,35825
0500000US34021,Mercer County, New Jersey,"10,000-14,999",3.6,79492,115317,35825
0500000US34021,Mercer County, New Jersey,"15,000-24,999",6,79492,115317,35825
0500000US34021,Mercer County, New Jersey,"25,000-34,999",6.7,79492,115317,35825
0500000US34021,Mercer County, New Jersey,"35,000-49,999",7.8,79492,115317,35825
0500000US34021,Mercer County, New Jersey,"50,000-74,999",15.3,79492,115317,35825
0500000US34021,Mercer County, New Jersey,"75,000-99,999",11.4,79492,115317,35825
0500000US34021,Mercer County, New Jersey,"100,000-149,999",17.2,79492,115317,35825
0500000US34021,Mercer County, New Jersey,"150,000-199,999",9,79492,115317,35825
0500000US34021,Mercer County, New Jersey,"200,000+",14.9,79492,115317,35825
0500000US34023,Middlesex County, New Jersey,"0-10,000",4.2,93418,117164,23746
0500000US34023,Middlesex County, New Jersey,"10,000-14,999",2.4,93418,117164,23746
0500000US34023,Middlesex County, New Jersey,"15,000-24,999",5.5,93418,117164,23746
0500000US34023,Middlesex County, New Jersey,"25,000-34,999",5.2,93418,117164,23746
0500000US34023,Middlesex County, New Jersey,"35,000-49,999",9,93418,117164,23746
0500000US34023,Middlesex County, New Jersey,"50,000-74,999",13.7,93418,117164,23746
0500000US34023,Middlesex County, New Jersey,"75,000-99,999",12.8,93418,117164,23746
0500000US34023,Middlesex County, New Jersey,"100,000-149,999",19.9,93418,117164,23746
0500000US34023,Middlesex County, New Jersey,"150,000-199,999",12.1,93418,117164,23746
0500000US34023,Middlesex County, New Jersey,"200,000+",15.2,93418,117164,23746
0500000US34025,Monmouth County, New Jersey,"0-10,000",4.4,102870,143028,40158
0500000US34025,Monmouth County, New Jersey,"10,000-14,999",2.4,102870,143028,40158
0500000US34025,Monmouth County, New Jersey,"15,000-24,999",4.8,102870,143028,40158
0500000US34025,Monmouth County, New Jersey,"25,000-34,999",6.3,102870,143028,40158
0500000US34025,Monmouth County, New Jersey,"35,000-49,999",6.7,102870,143028,40158
0500000US34025,Monmouth County, New Jersey,"50,000-74,999",12.2,102870,143028,40158
0500000US34025,Monmouth County, New Jersey,"75,000-99,999",11.4,102870,143028,40158
0500000US34025,Monmouth County, New Jersey,"100,000-149,999",19.5,102870,143028,40158
0500000US34025,Monmouth County, New Jersey,"150,000-199,999",11.7,102870,143028,40158
0500000US34025,Monmouth County, New Jersey,"200,000+",20.7,102870,143028,40158
0500000US34027,Morris County, New Jersey,"0-10,000",2.5,116283,154989,38706
0500000US34027,Morris County, New Jersey,"10,000-14,999",1.6,116283,154989,38706
0500000US34027,Morris County, New Jersey,"15,000-24,999",4.7,116283,154989,38706
0500000US34027,Morris County, New Jersey,"25,000-34,999",4.4,116283,154989,38706
0500000US34027,Morris County, New Jersey,"35,000-49,999",7.1,116283,154989,38706
0500000US34027,Morris County, New Jersey,"50,000-74,999",12.3,116283,154989,38706
